file_path,file_class,file_name,feature_vector
database_normalized\ClassicPiano\D00314.obj,ClassicPiano,D00314.obj,"[6.709664739700568, 0.11322221324703606, 2.3359638963301026, 0.8373952597090274, -0.6751332805464658, -0.07831554024220523, 0.03921, 0.08053, 0.09359, 0.09845, 0.09705, 0.096, 0.08697, 0.07936, 0.06596, 0.05453, 0.04597, 0.03734, 0.03153, 0.02529, 0.0215, 0.01672, 0.01352, 0.00951, 0.00518, 0.00179, 0.004221, 0.014425, 0.021557, 0.041151, 0.051752, 0.057292, 0.074389, 0.105543, 0.11862, 0.116669, 0.091837, 0.079099, 0.066017, 0.046786, 0.036406, 0.029876, 0.023345, 0.008352, 0.007765, 0.004898, 0.00674, 0.027056, 0.046071, 0.065744, 0.082663, 0.096602, 0.10625, 0.109212, 0.099529, 0.086229, 0.075871, 0.067672, 0.054816, 0.037014, 0.020965, 0.010576, 0.004476, 0.001867, 0.000544, 0.000103, 0.001039, 0.010122, 0.031876, 0.059954, 0.087498, 0.10915, 0.121707, 0.123715, 0.114902, 0.099811, 0.078783, 0.059361, 0.041028, 0.027003, 0.016628, 0.010276, 0.005117, 0.001657, 0.000324, 4.9e-05, 0.003984, 0.023896, 0.057387, 0.094074, 0.121525, 0.134751, 0.131932, 0.118609, 0.09899, 0.075754, 0.053975, 0.035965, 0.022675, 0.013075, 0.007236, 0.003577, 0.001712, 0.000627, 0.000223, 3.3e-05]"
database_normalized\ClassicPiano\D00561.obj,ClassicPiano,D00561.obj,"[4.057056835499061, 0.07601251222830047, 1.4386555960208247, 0.6452741356023678, -0.21924460262739304, -0.0719076323559767, 0.08999, 0.10951, 0.09128, 0.077, 0.06899, 0.06632, 0.06779, 0.06606, 0.06366, 0.05747, 0.04892, 0.04121, 0.03129, 0.02615, 0.02225, 0.0205, 0.01783, 0.01549, 0.01226, 0.00603, 0.00883, 0.014115, 0.064117, 0.079477, 0.092462, 0.090465, 0.134089, 0.10271, 0.100602, 0.062861, 0.030348, 0.014408, 0.019609, 0.01846, 0.019548, 0.039157, 0.029685, 0.034897, 0.030189, 0.013971, 0.019782, 0.059603, 0.073012, 0.065733, 0.07288, 0.073676, 0.078493, 0.07773, 0.071885, 0.060144, 0.043782, 0.033981, 0.040039, 0.053933, 0.062, 0.052963, 0.034819, 0.020139, 0.005013, 0.000393, 0.012288, 0.039522, 0.063221, 0.085282, 0.095705, 0.09501, 0.091754, 0.088258, 0.082925, 0.073579, 0.065391, 0.058087, 0.046692, 0.036292, 0.02696, 0.019709, 0.012513, 0.005543, 0.001181, 8.8e-05, 0.027128, 0.067798, 0.112951, 0.133379, 0.133711, 0.123, 0.107273, 0.088562, 0.066607, 0.048121, 0.033688, 0.022562, 0.015346, 0.010062, 0.005843, 0.00271, 0.000977, 0.000216, 4.9e-05, 1.7e-05]"
database_normalized\ClassicPiano\D00579.obj,ClassicPiano,D00579.obj,"[3.634669362936019, 0.0644454924992729, 1.5199668439526086, 0.7345373612986184, -0.3957463280122999, -0.0709331705875864, 0.09617, 0.11373, 0.09577, 0.07718, 0.0648, 0.06095, 0.06284, 0.06273, 0.06061, 0.05513, 0.04792, 0.03959, 0.0328, 0.02975, 0.02506, 0.02196, 0.01933, 0.0154, 0.01166, 0.00662, 0.009252, 0.031291, 0.039, 0.040726, 0.103427, 0.114019, 0.082071, 0.118192, 0.115991, 0.062584, 0.039716, 0.035632, 0.026518, 0.016554, 0.023916, 0.035045, 0.054051, 0.013281, 0.026333, 0.012401, 0.022215, 0.06167, 0.080746, 0.06939, 0.076271, 0.08468, 0.079409, 0.077655, 0.064807, 0.049244, 0.032323, 0.027089, 0.039161, 0.051776, 0.06331, 0.052707, 0.040651, 0.021077, 0.005471, 0.000348, 0.013163, 0.038791, 0.066076, 0.092736, 0.101573, 0.103339, 0.100648, 0.096306, 0.0893, 0.077113, 0.063976, 0.055714, 0.040455, 0.027153, 0.017382, 0.010478, 0.004513, 0.001107, 0.00016, 1.7e-05, 0.025275, 0.067653, 0.113341, 0.139029, 0.14314, 0.133501, 0.11228, 0.086181, 0.06047, 0.042227, 0.029188, 0.020135, 0.013079, 0.007827, 0.004249, 0.00169, 0.000539, 0.000143, 4.3e-05, 1e-05]"
database_normalized\ClassicPiano\D00605.obj,ClassicPiano,D00605.obj,"[3.555114384378962, 0.09802436006413007, 1.366877472549676, 0.42087219721945257, -0.40652578687533253, -0.07735123539566773, 0.08468, 0.11696, 0.1038, 0.09126, 0.07531, 0.06503, 0.05667, 0.0514, 0.0493, 0.04523, 0.0427, 0.03911, 0.03531, 0.03202, 0.02772, 0.02497, 0.02155, 0.01802, 0.01347, 0.00549, 0.102585, 0.13654, 0.153258, 0.179956, 0.15527, 0.075511, 0.07671, 0.028787, 0.018375, 0.013092, 0.008589, 0.000251, 0.0, 0.00512, 0.017849, 0.014312, 0.003392, 0.0, 0.000261, 0.010142, 0.049937, 0.129793, 0.156152, 0.155228, 0.119717, 0.097658, 0.080867, 0.059322, 0.036023, 0.019372, 0.016081, 0.020026, 0.018831, 0.017014, 0.010884, 0.005289, 0.004412, 0.00236, 0.000792, 0.000242, 0.032192, 0.141621, 0.199544, 0.183275, 0.140566, 0.096649, 0.063278, 0.043756, 0.031316, 0.021915, 0.016514, 0.012992, 0.008574, 0.005043, 0.001949, 0.000599, 0.000171, 3.6e-05, 5e-06, 5e-06, 0.070683, 0.239648, 0.236766, 0.154565, 0.10246, 0.074214, 0.050221, 0.029388, 0.016425, 0.009737, 0.006326, 0.004299, 0.002789, 0.001456, 0.000703, 0.000227, 6.9e-05, 1.8e-05, 5e-06, 1e-06]"
database_normalized\ClassicPiano\D00784.obj,ClassicPiano,D00784.obj,"[3.047416890028435, 0.0036485141838599475, 1.0232021768276351, 0.3781466932449069, -0.2922299756157984, -0.07757260102968147, 0.09056, 0.09694, 0.08742, 0.08205, 0.07888, 0.07462, 0.06963, 0.06817, 0.064, 0.05713, 0.04714, 0.03501, 0.03053, 0.02498, 0.02101, 0.01831, 0.01655, 0.01526, 0.01336, 0.00845, 0.003403, 0.049274, 0.057879, 0.121782, 0.097177, 0.116046, 0.092322, 0.11392, 0.104187, 0.085617, 0.029504, 0.010367, 0.01497, 0.004559, 0.011783, 0.020415, 0.019552, 0.018603, 0.015744, 0.012896, 0.029021, 0.059629, 0.065179, 0.077532, 0.071088, 0.104788, 0.102144, 0.0876, 0.068884, 0.05771, 0.045905, 0.044576, 0.044785, 0.046126, 0.042496, 0.027895, 0.015309, 0.006348, 0.002445, 0.00054, 0.020252, 0.056409, 0.084334, 0.102358, 0.100781, 0.094781, 0.090274, 0.086819, 0.077243, 0.06492, 0.055026, 0.047048, 0.040004, 0.03001, 0.020766, 0.014177, 0.009097, 0.004375, 0.001207, 0.000119, 0.043595, 0.109027, 0.134291, 0.135714, 0.121776, 0.107904, 0.088449, 0.069535, 0.05635, 0.043066, 0.031098, 0.022477, 0.016125, 0.01074, 0.006087, 0.002659, 0.000804, 0.000228, 6.4e-05, 1.1e-05]"
database_normalized\ClassicPiano\D00789.obj,ClassicPiano,D00789.obj,"[2.2225949321799607, 0.002508833139737434, 1.0182430913150053, 0.38368544894594875, -0.39703362664488123, -0.07273886263340389, 0.12874, 0.11565, 0.08691, 0.07088, 0.0571, 0.0533, 0.0539, 0.06012, 0.06276, 0.05721, 0.0485, 0.03727, 0.02962, 0.02501, 0.02172, 0.02101, 0.01941, 0.01887, 0.01916, 0.01286, 0.02691, 0.077362, 0.104785, 0.161184, 0.157261, 0.152185, 0.086312, 0.042862, 0.019932, 0.013883, 0.013345, 0.009239, 0.009112, 0.002822, 0.00692, 0.019853, 0.021625, 0.023956, 0.031912, 0.01854, 0.047034, 0.090387, 0.080219, 0.077251, 0.086597, 0.083877, 0.072844, 0.057733, 0.058325, 0.05127, 0.040382, 0.028231, 0.026317, 0.025564, 0.034756, 0.047418, 0.04875, 0.032764, 0.009232, 0.001049, 0.03351, 0.099618, 0.116932, 0.108763, 0.081325, 0.069115, 0.068634, 0.06633, 0.063955, 0.060465, 0.055798, 0.051985, 0.043985, 0.031712, 0.021975, 0.014772, 0.00803, 0.002663, 0.000385, 4.8e-05, 0.087585, 0.187166, 0.161032, 0.154522, 0.111022, 0.071007, 0.051753, 0.043885, 0.036561, 0.02912, 0.022521, 0.017442, 0.012263, 0.007914, 0.003894, 0.001553, 0.000608, 0.000125, 2.6e-05, 1e-06]"
database_normalized\ClassicPiano\D00811.obj,ClassicPiano,D00811.obj,"[0.16137569946525485, -0.04922489970548406, -0.37056066352338307, -0.434671761165116, -0.36871537466097565, -0.0779069192660749, 0.03855, 0.07884, 0.09336, 0.09747, 0.09938, 0.09418, 0.08664, 0.07779, 0.06841, 0.05821, 0.04834, 0.03886, 0.03257, 0.02476, 0.02052, 0.01501, 0.01138, 0.00903, 0.00499, 0.00171, 0.002107, 0.002646, 0.009759, 0.012176, 0.021189, 0.024848, 0.040874, 0.072733, 0.084412, 0.088648, 0.096152, 0.09467, 0.09167, 0.087757, 0.076396, 0.063098, 0.04922, 0.04191, 0.031034, 0.008701, 0.006605, 0.023136, 0.040616, 0.05462, 0.067529, 0.079509, 0.092624, 0.095376, 0.094435, 0.091278, 0.084357, 0.076926, 0.065645, 0.051499, 0.036587, 0.022038, 0.011608, 0.004385, 0.001065, 0.000162, 0.001073, 0.009073, 0.026034, 0.046995, 0.069346, 0.09067, 0.105609, 0.113479, 0.115648, 0.110325, 0.096937, 0.078754, 0.057569, 0.037986, 0.02262, 0.011413, 0.004607, 0.001471, 0.000339, 5.2e-05, 0.005476, 0.02261, 0.053246, 0.084756, 0.109708, 0.126641, 0.130496, 0.122457, 0.105795, 0.08381, 0.062701, 0.042065, 0.026087, 0.014028, 0.006518, 0.002533, 0.000828, 0.000198, 4.2e-05, 5e-06]"
database_normalized\ClassicPiano\D00845.obj,ClassicPiano,D00845.obj,"[-0.19104188123583934, -0.05036440541804778, -0.459763244860418, -0.4799972719028476, -0.28892904244422934, -0.07811042166791735, 0.04454, 0.07037, 0.08989, 0.10057, 0.09788, 0.09504, 0.08724, 0.07888, 0.06776, 0.05842, 0.05064, 0.0413, 0.0334, 0.02655, 0.02007, 0.01459, 0.00984, 0.00665, 0.00439, 0.00198, 0.050449, 0.085217, 0.095099, 0.110334, 0.149594, 0.140801, 0.130034, 0.115939, 0.084657, 0.017035, 0.012384, 0.005913, 0.000997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001041, 0.000506, 0.019068, 0.045242, 0.062686, 0.081918, 0.107682, 0.127217, 0.128839, 0.118087, 0.104781, 0.091618, 0.068763, 0.030431, 0.010415, 0.002037, 0.000446, 0.000352, 0.000223, 0.000145, 3.9e-05, 1.1e-05, 0.003694, 0.023463, 0.045996, 0.067659, 0.088186, 0.10674, 0.119043, 0.128434, 0.129283, 0.112831, 0.082779, 0.049467, 0.025706, 0.011651, 0.003681, 0.000834, 0.000325, 0.000148, 5.4e-05, 2.6e-05, 0.01162, 0.039533, 0.071201, 0.092311, 0.112733, 0.125455, 0.126612, 0.117967, 0.101642, 0.080664, 0.057018, 0.034311, 0.017782, 0.007458, 0.002617, 0.000738, 0.000239, 7.3e-05, 2.4e-05, 2e-06]"
database_normalized\ClassicPiano\D00967.obj,ClassicPiano,D00967.obj,"[2.062698856191186, -0.03762239833596591, 1.6409319207240205, 0.6740955651995065, -0.3298042409386683, -0.07673065496540489, 0.0774, 0.09626, 0.08966, 0.08766, 0.08615, 0.08228, 0.07535, 0.06599, 0.05961, 0.0515, 0.04373, 0.03633, 0.02981, 0.02568, 0.02178, 0.01831, 0.01677, 0.01584, 0.01328, 0.00661, 0.01148, 0.025678, 0.036012, 0.04755, 0.057625, 0.07043, 0.093492, 0.085021, 0.08071, 0.098292, 0.076119, 0.070577, 0.044927, 0.053305, 0.063583, 0.031537, 0.031817, 0.004349, 0.010278, 0.007218, 0.017781, 0.042421, 0.057523, 0.069156, 0.078249, 0.086519, 0.097339, 0.097778, 0.09244, 0.085487, 0.074078, 0.065409, 0.055203, 0.038643, 0.022972, 0.010358, 0.004473, 0.002114, 0.001692, 0.000365, 0.007565, 0.039368, 0.068048, 0.08832, 0.104937, 0.110839, 0.108735, 0.103084, 0.092458, 0.080302, 0.065357, 0.051586, 0.036364, 0.021121, 0.011504, 0.00601, 0.002678, 0.001257, 0.000404, 6.3e-05, 0.022995, 0.087115, 0.128643, 0.137675, 0.12847, 0.11596, 0.101438, 0.082375, 0.062324, 0.045641, 0.033359, 0.023137, 0.014758, 0.008766, 0.004432, 0.001965, 0.000708, 0.000199, 3.2e-05, 8e-06]"
database_normalized\ClassicPiano\D00983.obj,ClassicPiano,D00983.obj,"[-0.3796240392056971, -0.06049678232953017, -0.4926635837000605, -0.4325574988271986, -0.5158042830985391, -0.07613158884482908, 0.04818, 0.09169, 0.09632, 0.09011, 0.08628, 0.08492, 0.08126, 0.07654, 0.06723, 0.05932, 0.0491, 0.04096, 0.03329, 0.02582, 0.02193, 0.018, 0.01298, 0.00897, 0.00494, 0.00216, 0.013006, 0.018027, 0.015936, 0.019254, 0.02239, 0.029726, 0.041629, 0.088287, 0.08351, 0.090488, 0.083737, 0.085103, 0.091866, 0.085101, 0.078788, 0.060407, 0.038803, 0.041875, 0.005408, 0.006659, 0.008553, 0.025695, 0.042807, 0.056319, 0.062679, 0.06794, 0.070058, 0.07113, 0.072279, 0.073469, 0.078776, 0.08402, 0.081726, 0.074274, 0.055597, 0.0379, 0.021892, 0.010458, 0.003901, 0.000527, 0.001521, 0.009962, 0.025855, 0.044424, 0.062508, 0.078377, 0.091076, 0.102629, 0.106594, 0.099306, 0.089189, 0.07666, 0.063684, 0.05082, 0.039208, 0.02836, 0.01825, 0.008828, 0.002459, 0.00029, 0.018029, 0.017445, 0.042322, 0.070308, 0.094709, 0.111179, 0.118954, 0.118447, 0.108002, 0.091228, 0.070699, 0.051926, 0.034623, 0.021905, 0.014456, 0.008894, 0.004638, 0.001794, 0.000394, 4.8e-05]"
database_normalized\Computer\D01002.obj,Computer,D01002.obj,"[0.16855529731696567, -0.04349218556832663, -0.3240921028416376, -0.32929898082371845, 1.6681866867093145, -0.07802217830038068, 0.08299, 0.08442, 0.08728, 0.09247, 0.09252, 0.08374, 0.07235, 0.06047, 0.05379, 0.04978, 0.04665, 0.0399, 0.03342, 0.02727, 0.02361, 0.01913, 0.01691, 0.01478, 0.01264, 0.00588, 0.217853, 0.025282, 0.034575, 0.052812, 0.033481, 0.04188, 0.045778, 0.038016, 0.051109, 0.050902, 0.054364, 0.065189, 0.049511, 0.075782, 0.062462, 0.037772, 0.029986, 0.019138, 0.005755, 0.008353, 0.042045, 0.044165, 0.050763, 0.063222, 0.0738, 0.084807, 0.096287, 0.105995, 0.102442, 0.100683, 0.075407, 0.053322, 0.04034, 0.029367, 0.019002, 0.010946, 0.005097, 0.001788, 0.000482, 4e-05, 0.026423, 0.054263, 0.068571, 0.077832, 0.083546, 0.086005, 0.090031, 0.092271, 0.091277, 0.085947, 0.075345, 0.060878, 0.044219, 0.02933, 0.017164, 0.009579, 0.00482, 0.001877, 0.000537, 8.5e-05, 0.040555, 0.090727, 0.110938, 0.118952, 0.113215, 0.096864, 0.08258, 0.072425, 0.062988, 0.053862, 0.046646, 0.037865, 0.02897, 0.020078, 0.012405, 0.006458, 0.003027, 0.001112, 0.000295, 3.8e-05]"
database_normalized\Computer\D01023.obj,Computer,D01023.obj,"[0.32718679870890816, -0.05945454803568534, 0.30130825269222794, 0.2884079911846483, 0.8387073575205148, -0.07657902724108645, 0.11253, 0.09879, 0.09228, 0.07045, 0.07088, 0.07865, 0.06607, 0.04806, 0.04485, 0.05233, 0.0582, 0.04393, 0.03867, 0.02712, 0.02083, 0.01833, 0.01797, 0.01767, 0.01507, 0.00732, 0.018135, 0.118285, 0.141104, 0.135643, 0.054401, 0.046656, 0.050148, 0.111494, 0.027619, 0.0, 0.048521, 0.071514, 0.001585, 0.008607, 0.000797, 0.034347, 0.042415, 0.034162, 0.020208, 0.034359, 0.051856, 0.059022, 0.043856, 0.060068, 0.07739, 0.085928, 0.06657, 0.058204, 0.050048, 0.047493, 0.034941, 0.039802, 0.064316, 0.071986, 0.070207, 0.03936, 0.021488, 0.027373, 0.025814, 0.004278, 0.026184, 0.063794, 0.082805, 0.098969, 0.088065, 0.078884, 0.068407, 0.05879, 0.055512, 0.05332, 0.055713, 0.05268, 0.045723, 0.042076, 0.032206, 0.021127, 0.018806, 0.028006, 0.02603, 0.002903, 0.054294, 0.126342, 0.126444, 0.114369, 0.103314, 0.087496, 0.068119, 0.057214, 0.051366, 0.04525, 0.040764, 0.036285, 0.030103, 0.024629, 0.019393, 0.010786, 0.002428, 0.000872, 0.000456, 7.6e-05]"
database_normalized\Computer\D01026.obj,Computer,D01026.obj,"[0.08770846880109759, -0.04999601693017119, -0.2309620910211658, -0.4031182313423511, 0.040930940077549376, -0.07842746499306441, 0.03262, 0.07378, 0.09437, 0.10339, 0.10418, 0.0984, 0.08904, 0.07809, 0.06525, 0.05571, 0.04697, 0.03787, 0.03098, 0.02537, 0.02055, 0.01601, 0.01218, 0.00823, 0.00535, 0.00166, 0.00757, 0.022502, 0.050997, 0.084009, 0.080722, 0.095819, 0.102459, 0.094127, 0.091779, 0.099588, 0.075839, 0.057883, 0.047646, 0.028349, 0.023359, 0.014789, 0.006667, 0.007638, 0.004989, 0.003269, 0.006748, 0.026813, 0.052605, 0.076835, 0.102112, 0.11632, 0.119816, 0.119326, 0.104663, 0.085479, 0.063236, 0.043556, 0.030915, 0.02134, 0.014403, 0.009455, 0.004381, 0.001508, 0.000424, 6.5e-05, 0.000908, 0.010132, 0.034304, 0.067566, 0.100526, 0.12651, 0.139876, 0.137553, 0.120082, 0.09378, 0.067787, 0.044917, 0.027401, 0.015609, 0.007972, 0.003446, 0.001212, 0.000317, 9e-05, 1.2e-05, 0.003412, 0.020294, 0.050337, 0.085074, 0.11489, 0.133707, 0.136969, 0.126327, 0.106861, 0.082188, 0.057216, 0.03733, 0.022486, 0.012225, 0.006239, 0.002783, 0.001122, 0.0004, 0.000114, 2.6e-05]"
database_normalized\Computer\D01028.obj,Computer,D01028.obj,"[0.13689250455644614, -0.05375340528575052, -0.13609050146184998, -0.3098569158551501, 0.2445706357840613, -0.07715827204148855, 0.06423, 0.08151, 0.08631, 0.09689, 0.09396, 0.09065, 0.08091, 0.06959, 0.06116, 0.05177, 0.04426, 0.03821, 0.03051, 0.02783, 0.02269, 0.01971, 0.01579, 0.01236, 0.00841, 0.00325, 0.002909, 0.002597, 0.006312, 0.022344, 0.025785, 0.045706, 0.059986, 0.095941, 0.080371, 0.089675, 0.075274, 0.101099, 0.087781, 0.099101, 0.087896, 0.061378, 0.034495, 0.016291, 0.002925, 0.002134, 0.018243, 0.04101, 0.048456, 0.056485, 0.064366, 0.074547, 0.095079, 0.105639, 0.101972, 0.094781, 0.083914, 0.072645, 0.055225, 0.03977, 0.026543, 0.01391, 0.005364, 0.001597, 0.000378, 7.6e-05, 0.004731, 0.025182, 0.045342, 0.060068, 0.070982, 0.080811, 0.088614, 0.093145, 0.095626, 0.094494, 0.088625, 0.080292, 0.06687, 0.049948, 0.031371, 0.016094, 0.006043, 0.001518, 0.000226, 1.8e-05, 0.010393, 0.045977, 0.079646, 0.099392, 0.106417, 0.105443, 0.101099, 0.095489, 0.085884, 0.074922, 0.062359, 0.049317, 0.036216, 0.023946, 0.013762, 0.006451, 0.002454, 0.000679, 0.000136, 1.8e-05]"
database_normalized\Computer\D01033.obj,Computer,D01033.obj,"[0.700548396045124, -0.044071134604964826, -0.025590263898723757, -0.32498176287834313, 0.34847927964009623, -0.07777054244824096, 0.09295, 0.08286, 0.07875, 0.0823, 0.08405, 0.08331, 0.08054, 0.07127, 0.06215, 0.05518, 0.04843, 0.04025, 0.03106, 0.02316, 0.01817, 0.01539, 0.01419, 0.01507, 0.01425, 0.00667, 0.003022, 0.005666, 0.016251, 0.02887, 0.059542, 0.227694, 0.144781, 0.094504, 0.086326, 0.084019, 0.048971, 0.050487, 0.044009, 0.034988, 0.032533, 0.020458, 0.009918, 0.003525, 0.003112, 0.001324, 0.039221, 0.046866, 0.051769, 0.055518, 0.064022, 0.079344, 0.093896, 0.096427, 0.091847, 0.085925, 0.086022, 0.071655, 0.057458, 0.041654, 0.022351, 0.009925, 0.003651, 0.001769, 0.000604, 7.6e-05, 0.022881, 0.074653, 0.070812, 0.064785, 0.071768, 0.083197, 0.094146, 0.1009, 0.099859, 0.090746, 0.076247, 0.059524, 0.041253, 0.024587, 0.012799, 0.006594, 0.00332, 0.001481, 0.000417, 3.1e-05, 0.033543, 0.091375, 0.113036, 0.124143, 0.111316, 0.09603, 0.088003, 0.081171, 0.071116, 0.059352, 0.046591, 0.034023, 0.022647, 0.013878, 0.007682, 0.003748, 0.001551, 0.000578, 0.000183, 3.4e-05]"
database_normalized\Computer\D01037.obj,Computer,D01037.obj,"[0.5760345952296057, -0.04717817728079196, 0.016559816766504726, -0.05633014454501449, -0.05914496961556801, -0.07890992496730403, 0.02496, 0.06247, 0.08852, 0.10308, 0.10736, 0.1075, 0.09853, 0.08514, 0.07041, 0.05808, 0.04869, 0.03817, 0.02947, 0.02354, 0.01806, 0.01368, 0.01021, 0.00664, 0.00404, 0.00145, 0.003195, 0.008385, 0.019121, 0.033781, 0.063981, 0.090849, 0.093401, 0.083051, 0.102717, 0.099492, 0.105108, 0.109766, 0.074825, 0.050952, 0.025348, 0.014729, 0.010643, 0.005318, 0.004826, 0.000512, 0.005149, 0.019516, 0.044081, 0.072498, 0.094053, 0.111418, 0.122415, 0.12105, 0.118318, 0.101047, 0.074543, 0.051013, 0.031949, 0.017282, 0.008323, 0.004253, 0.00216, 0.000769, 0.000149, 1.4e-05, 0.000477, 0.004777, 0.018233, 0.040864, 0.068511, 0.097353, 0.120353, 0.131597, 0.130345, 0.11664, 0.096024, 0.071607, 0.047696, 0.02839, 0.015335, 0.007275, 0.003134, 0.001129, 0.000235, 2.5e-05, 0.003042, 0.015096, 0.038994, 0.07004, 0.101403, 0.125139, 0.13622, 0.132767, 0.117911, 0.094227, 0.068407, 0.045162, 0.027093, 0.014196, 0.006442, 0.002688, 0.000882, 0.000244, 4.3e-05, 4e-06]"
database_normalized\Computer\D01067.obj,Computer,D01067.obj,"[0.24797307137754365, -0.046452650162046645, -0.22436398373209365, -0.38277603656766973, -0.13426820105684187, -0.07767760106171682, 0.09642, 0.09828, 0.08867, 0.08265, 0.07749, 0.07518, 0.07056, 0.06445, 0.0571, 0.05046, 0.04426, 0.03624, 0.03117, 0.0253, 0.02262, 0.021, 0.0184, 0.01749, 0.01533, 0.00693, 0.002239, 0.025415, 0.039066, 0.101948, 0.148766, 0.1244, 0.128494, 0.101962, 0.069575, 0.070506, 0.031986, 0.035426, 0.031529, 0.022049, 0.027131, 0.019336, 0.006064, 0.006284, 0.005594, 0.00223, 0.035682, 0.074485, 0.077975, 0.078255, 0.081222, 0.087851, 0.086714, 0.08571, 0.080592, 0.080275, 0.080823, 0.067284, 0.038243, 0.024353, 0.013024, 0.005144, 0.001654, 0.000547, 0.000131, 3.6e-05, 0.018839, 0.080337, 0.106911, 0.106793, 0.098114, 0.091611, 0.088394, 0.084846, 0.079769, 0.070941, 0.059006, 0.045897, 0.031574, 0.020811, 0.010648, 0.003837, 0.001213, 0.000358, 8.6e-05, 1.5e-05, 0.042468, 0.142612, 0.158218, 0.146235, 0.117732, 0.093028, 0.074847, 0.059099, 0.045576, 0.034798, 0.027001, 0.020827, 0.015396, 0.010627, 0.006475, 0.003209, 0.001279, 0.000436, 0.000116, 2.1e-05]"
database_normalized\Computer\D01070.obj,Computer,D01070.obj,"[0.8536845829255397, -0.05213774133232076, 0.3520508046725313, 0.34803371969253727, 1.5801527127942574, -0.07648986655754123, 0.13476, 0.10727, 0.08615, 0.06384, 0.06367, 0.05532, 0.05294, 0.05758, 0.05531, 0.04916, 0.05173, 0.04946, 0.03988, 0.02881, 0.02752, 0.02181, 0.01971, 0.01598, 0.01291, 0.00619, 0.044117, 0.568409, 0.136153, 0.022299, 0.0, 0.011537, 0.055639, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003021, 0.07046, 0.038124, 0.001028, 0.0, 0.0, 0.048228, 0.000985, 0.119551, 0.11943, 0.094609, 0.105316, 0.193223, 0.041905, 0.010251, 0.019176, 0.027937, 0.015844, 0.044197, 0.03038, 0.058223, 0.038717, 0.004807, 0.024557, 0.037794, 0.006893, 0.006768, 0.000422, 0.113697, 0.139353, 0.128426, 0.130077, 0.11595, 0.068944, 0.055389, 0.047647, 0.04562, 0.055293, 0.024918, 0.015326, 0.00993, 0.01063, 0.006819, 0.008139, 0.009527, 0.010916, 0.003346, 5.3e-05, 0.205368, 0.228989, 0.149915, 0.103992, 0.075243, 0.05085, 0.045487, 0.0445, 0.028518, 0.019887, 0.016362, 0.011192, 0.007237, 0.0048, 0.003407, 0.002305, 0.001469, 0.000322, 0.000116, 4.1e-05]"
database_normalized\Computer\D01071.obj,Computer,D01071.obj,"[-0.26146674211463233, -0.057237275839420204, -0.38872095311853994, -0.35546719046553604, 0.187690111643132, -0.07788455326808616, 0.03878, 0.07799, 0.09524, 0.0996, 0.09952, 0.09235, 0.08435, 0.07576, 0.06511, 0.05659, 0.05051, 0.04058, 0.03316, 0.02652, 0.02072, 0.01593, 0.01167, 0.0084, 0.0049, 0.00232, 0.021004, 0.024566, 0.027877, 0.027459, 0.061256, 0.068845, 0.072477, 0.081952, 0.110564, 0.10883, 0.099966, 0.067929, 0.056212, 0.042229, 0.030458, 0.023273, 0.017214, 0.027268, 0.022195, 0.008426, 0.007624, 0.023497, 0.048832, 0.063147, 0.07521, 0.08163, 0.091024, 0.090719, 0.094436, 0.088805, 0.089203, 0.072241, 0.05301, 0.048044, 0.033211, 0.021798, 0.011991, 0.00429, 0.001187, 0.000101, 0.00172, 0.008178, 0.024984, 0.04961, 0.074919, 0.098332, 0.109693, 0.109313, 0.105242, 0.097232, 0.086409, 0.073069, 0.058415, 0.043716, 0.029962, 0.01785, 0.008212, 0.002643, 0.000462, 3.9e-05, 0.019378, 0.013996, 0.036733, 0.065116, 0.091544, 0.110572, 0.1188, 0.115759, 0.102927, 0.087008, 0.070263, 0.055377, 0.042144, 0.03, 0.019569, 0.01162, 0.005934, 0.002478, 0.00069, 9.2e-05]"
database_normalized\Computer\D01072.obj,Computer,D01072.obj,"[0.20230042925858704, -0.0522069983987203, -0.26802749644713075, -0.3808585534610321, 0.32779632243556106, -0.07873886866079313, 0.03225, 0.07036, 0.09103, 0.10136, 0.10502, 0.1015, 0.0928, 0.07949, 0.06856, 0.05605, 0.04724, 0.03888, 0.0314, 0.02483, 0.01934, 0.01531, 0.01104, 0.00768, 0.00426, 0.0016, 0.006045, 0.015416, 0.033625, 0.035261, 0.040638, 0.05806, 0.073919, 0.094714, 0.09387, 0.103992, 0.071188, 0.068767, 0.089192, 0.094485, 0.05811, 0.035801, 0.0121, 0.010062, 0.00198, 0.002775, 0.006557, 0.021971, 0.041626, 0.05929, 0.072979, 0.086889, 0.097888, 0.106279, 0.114962, 0.105208, 0.084727, 0.06925, 0.052898, 0.035426, 0.022057, 0.012186, 0.006668, 0.002624, 0.000468, 4.7e-05, 0.001333, 0.009713, 0.027938, 0.053069, 0.077844, 0.100015, 0.116104, 0.122585, 0.121014, 0.109142, 0.09095, 0.067668, 0.046199, 0.028394, 0.016123, 0.008009, 0.002992, 0.000777, 0.000122, 9e-06, 0.003952, 0.021847, 0.050841, 0.082345, 0.108188, 0.123224, 0.126993, 0.119774, 0.105454, 0.086135, 0.065554, 0.045955, 0.028905, 0.016563, 0.008475, 0.003762, 0.001482, 0.000438, 0.0001, 1.3e-05]"
