file_path,file_class,file_name,A3
database_normalized\Bicycle\D00462.obj,Bicycle,D00462.obj,"[0.1053  0.11316 0.10196 0.08442 0.072   0.06222 0.05806 0.05206 0.04991
 0.04393 0.03834 0.03444 0.03148 0.03042 0.0265  0.02409 0.02157 0.02073
 0.01923 0.01018]"
database_normalized\Bicycle\D00514.obj,Bicycle,D00514.obj,"[0.12142 0.12585 0.09307 0.07634 0.06272 0.05873 0.05343 0.05139 0.04885
 0.04309 0.03778 0.03382 0.03147 0.02886 0.02721 0.02647 0.02474 0.02363
 0.02161 0.00952]"
database_normalized\Bicycle\D00536.obj,Bicycle,D00536.obj,"[0.09067 0.11247 0.10361 0.08615 0.07743 0.0679  0.06081 0.05639 0.04995
 0.04498 0.04098 0.03503 0.0324  0.0292  0.02624 0.02292 0.0221  0.01975
 0.01502 0.006  ]"
database_normalized\Bicycle\D00555.obj,Bicycle,D00555.obj,"[0.1036  0.12049 0.10083 0.08304 0.07083 0.06265 0.05686 0.05291 0.04691
 0.0446  0.03937 0.03424 0.03196 0.0288  0.02702 0.02572 0.02305 0.02147
 0.01768 0.00797]"
database_normalized\Bicycle\D00558.obj,Bicycle,D00558.obj,"[0.10764 0.12792 0.10236 0.08153 0.06531 0.05893 0.05391 0.04978 0.04531
 0.04197 0.0395  0.0349  0.03144 0.02885 0.02776 0.02533 0.02416 0.02333
 0.02099 0.00908]"
database_normalized\Bicycle\D00567.obj,Bicycle,D00567.obj,"[0.10164 0.12278 0.09914 0.0861  0.07255 0.06406 0.0581  0.05049 0.04683
 0.04266 0.03785 0.03342 0.03039 0.0274  0.02621 0.02513 0.02511 0.0236
 0.01855 0.00799]"
database_normalized\Bicycle\D00621.obj,Bicycle,D00621.obj,"[0.14731 0.12594 0.08896 0.0709  0.06041 0.05284 0.04981 0.04695 0.04485
 0.04127 0.03586 0.03233 0.03032 0.02775 0.02755 0.02543 0.02493 0.02579
 0.02487 0.01593]"
database_normalized\Bicycle\D00708.obj,Bicycle,D00708.obj,"[0.1114  0.11974 0.0976  0.08412 0.07121 0.06392 0.0551  0.05021 0.0471
 0.04183 0.03654 0.033   0.03043 0.02873 0.02577 0.02415 0.02357 0.0233
 0.02079 0.01149]"
database_normalized\Bicycle\D00750.obj,Bicycle,D00750.obj,"[0.09338 0.11861 0.10109 0.08242 0.07142 0.06267 0.05864 0.05766 0.05238
 0.04658 0.03971 0.03478 0.03121 0.02969 0.02786 0.02528 0.023   0.02051
 0.0161  0.00701]"
database_normalized\Bicycle\D00838.obj,Bicycle,D00838.obj,"[0.11163 0.11617 0.09953 0.08339 0.07194 0.0629  0.05646 0.05012 0.04545
 0.04201 0.03689 0.03397 0.02924 0.02914 0.02672 0.02536 0.02441 0.0226
 0.02092 0.01115]"
database_normalized\Bicycle\D00847.obj,Bicycle,D00847.obj,"[0.09425 0.11861 0.10122 0.08434 0.07438 0.06578 0.05982 0.05518 0.05059
 0.04477 0.03997 0.03463 0.03131 0.02927 0.02631 0.02411 0.02281 0.02008
 0.0158  0.00677]"
database_normalized\Bicycle\D00904.obj,Bicycle,D00904.obj,"[0.12044 0.11101 0.09505 0.08171 0.07315 0.06503 0.05653 0.05077 0.04695
 0.04204 0.03785 0.03412 0.03211 0.02888 0.02409 0.02305 0.02225 0.02159
 0.01932 0.01406]"
database_normalized\Bicycle\D00930.obj,Bicycle,D00930.obj,"[0.08158 0.11578 0.1085  0.09013 0.07829 0.06773 0.0601  0.05233 0.04685
 0.045   0.03946 0.03644 0.03346 0.02982 0.02826 0.02523 0.02329 0.01932
 0.0134  0.00503]"
database_normalized\Bicycle\D00931.obj,Bicycle,D00931.obj,"[0.1055  0.125   0.10399 0.08227 0.06711 0.05902 0.05322 0.04861 0.04667
 0.04318 0.03881 0.03583 0.03315 0.0295  0.02819 0.02588 0.0243  0.0223
 0.01893 0.00854]"
database_normalized\Bicycle\D00974.obj,Bicycle,D00974.obj,"[0.12251 0.10185 0.08049 0.07485 0.07708 0.06481 0.0587  0.05616 0.0579
 0.05323 0.04221 0.03227 0.03074 0.03354 0.0305  0.02475 0.02054 0.01812
 0.01376 0.00599]"
database_normalized\Bicycle\m1472.obj,Bicycle,m1472.obj,"[0.09875 0.10956 0.09891 0.08604 0.0765  0.06855 0.06037 0.05407 0.05222
 0.04415 0.03968 0.03362 0.03061 0.02802 0.02583 0.02425 0.02269 0.01994
 0.01759 0.00865]"
database_normalized\Bicycle\m1473.obj,Bicycle,m1473.obj,"[0.12677 0.12825 0.09549 0.07453 0.06012 0.05208 0.04889 0.0497  0.04668
 0.04624 0.03943 0.03522 0.03162 0.02911 0.02886 0.02606 0.02586 0.02408
 0.02149 0.00952]"
database_normalized\Bicycle\m1475.obj,Bicycle,m1475.obj,"[0.12408 0.10037 0.07832 0.07642 0.07595 0.06619 0.05947 0.05637 0.05642
 0.05377 0.04188 0.03278 0.03207 0.0339  0.0304  0.02399 0.01996 0.01822
 0.01394 0.0055 ]"
database_normalized\Bicycle\m1476.obj,Bicycle,m1476.obj,"[0.09899 0.1187  0.10044 0.08599 0.07206 0.06443 0.05804 0.05215 0.04937
 0.0445  0.03848 0.03395 0.03075 0.02791 0.02633 0.02554 0.02426 0.02197
 0.01751 0.00863]"
database_normalized\Bicycle\m1477.obj,Bicycle,m1477.obj,"[0.09333 0.11803 0.10004 0.08306 0.07419 0.06567 0.05964 0.0557  0.05195
 0.04471 0.03956 0.03528 0.03184 0.02928 0.02685 0.02426 0.02286 0.02106
 0.01635 0.00634]"
database_normalized\Bicycle\m1478.obj,Bicycle,m1478.obj,"[0.11365 0.11985 0.09564 0.08076 0.0694  0.06007 0.05743 0.05293 0.04733
 0.04433 0.03821 0.03366 0.03098 0.02868 0.02592 0.0254  0.02293 0.02263
 0.01931 0.01089]"
database_normalized\Biplane\D00069.obj,Biplane,D00069.obj,"[0.06373 0.09015 0.10044 0.09771 0.08998 0.07926 0.07109 0.06404 0.05622
 0.05002 0.04508 0.03938 0.03605 0.03142 0.02598 0.02026 0.01615 0.01245
 0.00715 0.00344]"
database_normalized\Biplane\D00132.obj,Biplane,D00132.obj,"[0.09185 0.13389 0.10006 0.07921 0.07365 0.06795 0.05809 0.05088 0.04619
 0.04241 0.03719 0.03156 0.0297  0.02837 0.02778 0.02737 0.02665 0.02283
 0.01737 0.007  ]"
database_normalized\Biplane\D00178.obj,Biplane,D00178.obj,"[0.07834 0.11242 0.09927 0.08509 0.07864 0.07119 0.06472 0.05919 0.05648
 0.05091 0.0428  0.03532 0.0321  0.02909 0.02645 0.02236 0.02002 0.01845
 0.01209 0.00507]"
database_normalized\Biplane\D00199.obj,Biplane,D00199.obj,"[0.05972 0.09773 0.10137 0.09037 0.08504 0.0817  0.07634 0.07009 0.06011
 0.05171 0.0437  0.03692 0.03101 0.02603 0.02413 0.02124 0.01762 0.01297
 0.00906 0.00314]"
database_normalized\Biplane\D00246.obj,Biplane,D00246.obj,"[0.08402 0.11258 0.09897 0.08216 0.07703 0.06932 0.06327 0.06084 0.05769
 0.04804 0.04268 0.03777 0.03224 0.02783 0.02451 0.02342 0.0216  0.01793
 0.01315 0.00495]"
database_normalized\Biplane\D00276.obj,Biplane,D00276.obj,"[0.04386 0.07565 0.09763 0.10463 0.10096 0.09167 0.08241 0.07268 0.06291
 0.05398 0.04615 0.03887 0.03236 0.02681 0.02175 0.0166  0.01349 0.00974
 0.00568 0.00217]"
database_normalized\Biplane\D00277.obj,Biplane,D00277.obj,"[0.06829 0.10677 0.09772 0.07961 0.07238 0.07585 0.0731  0.0722  0.06488
 0.05528 0.04743 0.03751 0.03157 0.02828 0.02442 0.02181 0.01732 0.01335
 0.009   0.00323]"
database_normalized\Biplane\D00320.obj,Biplane,D00320.obj,"[0.06443 0.09886 0.10633 0.09367 0.08383 0.07696 0.07237 0.0655  0.05745
 0.04789 0.03965 0.03709 0.03231 0.02982 0.02523 0.0219  0.01779 0.01459
 0.00977 0.00456]"
database_normalized\Biplane\D00373.obj,Biplane,D00373.obj,"[0.08021 0.09191 0.09486 0.07652 0.0718  0.07578 0.08101 0.07584 0.06926
 0.05894 0.04839 0.03902 0.02962 0.02536 0.02017 0.01707 0.01562 0.01318
 0.01107 0.00437]"
database_normalized\Biplane\D00410.obj,Biplane,D00410.obj,"[0.10253 0.07802 0.07444 0.09266 0.0776  0.07211 0.06731 0.07051 0.07415
 0.05489 0.04515 0.04487 0.03981 0.02903 0.02156 0.01719 0.01494 0.01198
 0.00813 0.00312]"
database_normalized\Biplane\D00490.obj,Biplane,D00490.obj,"[0.06798 0.11327 0.10356 0.08867 0.07887 0.07351 0.06653 0.06045 0.0514
 0.04684 0.04286 0.03699 0.03237 0.02906 0.02721 0.02508 0.02163 0.018
 0.01139 0.00433]"
database_normalized\Biplane\D00515.obj,Biplane,D00515.obj,"[0.0687  0.096   0.09853 0.08552 0.07966 0.08191 0.07808 0.07026 0.06181
 0.05117 0.04447 0.03671 0.03172 0.02762 0.02385 0.02173 0.01726 0.01336
 0.00855 0.00309]"
database_normalized\Biplane\D00601.obj,Biplane,D00601.obj,"[0.04765 0.07977 0.09708 0.09858 0.09239 0.08903 0.08199 0.07324 0.0647
 0.05459 0.04727 0.03953 0.03302 0.02652 0.02226 0.01772 0.01393 0.0111
 0.00697 0.00266]"
database_normalized\Biplane\D00616.obj,Biplane,D00616.obj,"[0.1002  0.15755 0.11588 0.08461 0.06242 0.0515  0.04168 0.03697 0.0337
 0.03298 0.03105 0.03171 0.03222 0.03265 0.03268 0.03333 0.03185 0.02758
 0.01991 0.00953]"
database_normalized\Biplane\D00632.obj,Biplane,D00632.obj,"[0.06414 0.10159 0.10343 0.09132 0.08243 0.07536 0.06971 0.0649  0.05967
 0.05167 0.04568 0.03728 0.03342 0.02819 0.02416 0.02107 0.01775 0.01489
 0.00958 0.00376]"
database_normalized\Biplane\D00634.obj,Biplane,D00634.obj,"[0.06202 0.09816 0.09961 0.08819 0.08325 0.08058 0.0751  0.06784 0.06168
 0.05339 0.04325 0.03751 0.03213 0.02759 0.02366 0.01981 0.0181  0.01443
 0.00976 0.00394]"
database_normalized\Biplane\D00666.obj,Biplane,D00666.obj,"[0.06164 0.10077 0.10014 0.0922  0.08594 0.08433 0.07437 0.06322 0.05622
 0.04858 0.04192 0.03721 0.03133 0.0285  0.02502 0.02171 0.01908 0.01473
 0.00906 0.00403]"
database_normalized\Biplane\D00854.obj,Biplane,D00854.obj,"[0.0735  0.10941 0.09605 0.07445 0.07663 0.07678 0.06821 0.06847 0.06319
 0.05782 0.04813 0.03776 0.03185 0.02588 0.0226  0.02116 0.018   0.01553
 0.01038 0.0042 ]"
database_normalized\Biplane\D00890.obj,Biplane,D00890.obj,"[0.06658 0.112   0.10637 0.09001 0.07846 0.07425 0.06723 0.05996 0.05636
 0.0487  0.04033 0.03551 0.03094 0.02994 0.0275  0.02415 0.02013 0.01589
 0.01102 0.00467]"
database_normalized\Biplane\D00900.obj,Biplane,D00900.obj,"[0.06637 0.10991 0.10263 0.08801 0.08181 0.07604 0.06727 0.0606  0.05506
 0.04984 0.04196 0.03753 0.03266 0.02904 0.02583 0.02279 0.02098 0.0163
 0.01112 0.00425]"
database_normalized\Biplane\m1118.obj,Biplane,m1118.obj,"[0.06484 0.09761 0.1065  0.1025  0.08859 0.07502 0.06616 0.05706 0.05204
 0.04712 0.04159 0.0376  0.03391 0.0285  0.02655 0.023   0.0193  0.01573
 0.01085 0.00553]"
database_normalized\Biplane\m1119.obj,Biplane,m1119.obj,"[0.05322 0.09592 0.10677 0.09393 0.08223 0.07698 0.0733  0.07142 0.06393
 0.05713 0.04533 0.03674 0.03168 0.02717 0.02477 0.02046 0.01673 0.012
 0.0076  0.00269]"
database_normalized\Biplane\m1120.obj,Biplane,m1120.obj,"[0.07592 0.12356 0.10717 0.08516 0.07451 0.06949 0.06333 0.05729 0.05046
 0.04461 0.03815 0.03269 0.03173 0.0298  0.02884 0.02656 0.02371 0.01876
 0.01271 0.00555]"
database_normalized\Biplane\m1121.obj,Biplane,m1121.obj,"[0.05531 0.08989 0.10062 0.09568 0.0873  0.08088 0.07778 0.06954 0.06417
 0.05394 0.0446  0.03752 0.03291 0.02837 0.02425 0.01966 0.01563 0.01215
 0.00734 0.00246]"
database_normalized\Biplane\m1122.obj,Biplane,m1122.obj,"[0.06811 0.09449 0.09003 0.08893 0.08506 0.07857 0.07688 0.069   0.06332
 0.05403 0.04709 0.04057 0.03397 0.02907 0.02412 0.02014 0.01557 0.0113
 0.00702 0.00273]"
database_normalized\Biplane\m1123.obj,Biplane,m1123.obj,"[0.05191 0.09859 0.10306 0.09809 0.09271 0.08078 0.07432 0.06433 0.05667
 0.04739 0.04232 0.03854 0.03337 0.02951 0.02501 0.0215  0.01683 0.01277
 0.00868 0.00362]"
database_normalized\Biplane\m1124.obj,Biplane,m1124.obj,"[0.07156 0.10911 0.10656 0.09004 0.08141 0.07356 0.06622 0.06059 0.05211
 0.04749 0.04116 0.0353  0.03154 0.02822 0.02527 0.02346 0.02128 0.01773
 0.01227 0.00512]"
database_normalized\Biplane\m1125.obj,Biplane,m1125.obj,"[0.05928 0.09538 0.10491 0.08957 0.08278 0.07925 0.07915 0.07034 0.05842
 0.05089 0.04442 0.03727 0.03394 0.02896 0.02409 0.02075 0.01706 0.01214
 0.0082  0.0032 ]"
database_normalized\Biplane\m1126.obj,Biplane,m1126.obj,"[0.06447 0.09311 0.09975 0.09307 0.08899 0.08468 0.07434 0.06436 0.05507
 0.04947 0.04336 0.03803 0.03273 0.02697 0.02318 0.0208  0.01821 0.01467
 0.00989 0.00485]"
database_normalized\Biplane\m1127.obj,Biplane,m1127.obj,"[0.08469 0.11364 0.09409 0.07951 0.07657 0.07283 0.06923 0.0604  0.0544
 0.04855 0.04154 0.03543 0.03126 0.02799 0.02575 0.02439 0.02221 0.01866
 0.01322 0.00564]"
database_normalized\Biplane\m1128.obj,Biplane,m1128.obj,"[0.06622 0.10425 0.09741 0.08935 0.08667 0.08148 0.07369 0.06407 0.05288
 0.04735 0.04147 0.03692 0.03177 0.02843 0.02601 0.02263 0.02036 0.01464
 0.00982 0.00458]"
database_normalized\Biplane\m1129.obj,Biplane,m1129.obj,"[0.05981 0.09771 0.10021 0.09185 0.08509 0.07882 0.07343 0.06825 0.06067
 0.05329 0.04528 0.0377  0.03359 0.02659 0.02544 0.02148 0.01738 0.01291
 0.00795 0.00255]"
database_normalized\Biplane\m1131.obj,Biplane,m1131.obj,"[0.06653 0.1054  0.1042  0.08818 0.0839  0.0783  0.07035 0.06095 0.05494
 0.04778 0.04231 0.03715 0.03116 0.02816 0.0262  0.02215 0.01965 0.01637
 0.01101 0.00531]"
database_normalized\Biplane\m1132.obj,Biplane,m1132.obj,"[0.09682 0.10586 0.09018 0.078   0.07978 0.07938 0.06813 0.05999 0.05081
 0.04566 0.04026 0.03561 0.0316  0.02791 0.02513 0.02221 0.02038 0.01803
 0.01628 0.00798]"
database_normalized\Biplane\m1133.obj,Biplane,m1133.obj,"[0.07667 0.10451 0.09965 0.08413 0.0792  0.07103 0.06892 0.0639  0.05985
 0.05372 0.04552 0.03627 0.03118 0.02822 0.02418 0.02161 0.01865 0.01638
 0.01102 0.00539]"
database_normalized\Biplane\m1134.obj,Biplane,m1134.obj,"[0.12281 0.12161 0.09016 0.07915 0.06795 0.05835 0.0558  0.05317 0.04777
 0.04244 0.03704 0.03252 0.0292  0.0279  0.02609 0.02532 0.02426 0.02339
 0.02196 0.01311]"
database_normalized\Biplane\m1135.obj,Biplane,m1135.obj,"[0.08444 0.13453 0.11284 0.08915 0.07315 0.06112 0.05252 0.04518 0.04336
 0.03991 0.03687 0.0335  0.03187 0.03102 0.03028 0.029   0.02737 0.023
 0.01488 0.00601]"
database_normalized\Biplane\m1136.obj,Biplane,m1136.obj,"[0.10676 0.07965 0.08566 0.07695 0.08033 0.0789  0.07217 0.0684  0.06248
 0.05506 0.04623 0.03705 0.03198 0.02619 0.02104 0.01853 0.01684 0.01522
 0.01193 0.00863]"
database_normalized\Biplane\m1137.obj,Biplane,m1137.obj,"[0.09957 0.12377 0.0953  0.07812 0.06913 0.06171 0.06143 0.05772 0.05187
 0.04849 0.04197 0.0339  0.02982 0.02758 0.02517 0.02496 0.02363 0.02169
 0.01662 0.00755]"
database_normalized\Biplane\m1138.obj,Biplane,m1138.obj,"[0.05753 0.08584 0.09709 0.0917  0.09289 0.08696 0.08004 0.07148 0.06285
 0.05396 0.0447  0.036   0.03062 0.02685 0.02132 0.01861 0.01638 0.01303
 0.00909 0.00306]"
database_normalized\Biplane\m1139.obj,Biplane,m1139.obj,"[0.04286 0.0841  0.10323 0.10346 0.09583 0.08426 0.0768  0.06838 0.06057
 0.05388 0.0471  0.0398  0.03522 0.02994 0.02339 0.01923 0.01451 0.00954
 0.00573 0.00217]"
database_normalized\Biplane\m1141.obj,Biplane,m1141.obj,"[0.0601  0.10512 0.11006 0.09477 0.08179 0.07329 0.06701 0.06053 0.05741
 0.04992 0.04368 0.03784 0.03381 0.0302  0.02696 0.02247 0.01881 0.01453
 0.00845 0.00325]"
database_normalized\Biplane\m1143.obj,Biplane,m1143.obj,"[0.06163 0.09436 0.10423 0.09989 0.09042 0.0779  0.06831 0.06288 0.05427
 0.04961 0.04368 0.03896 0.03476 0.03129 0.02551 0.02051 0.01753 0.01263
 0.00785 0.00378]"
database_normalized\Biplane\m1144.obj,Biplane,m1144.obj,"[0.0666  0.09731 0.09762 0.0815  0.07726 0.08004 0.07597 0.07293 0.06633
 0.05843 0.04916 0.03927 0.03247 0.02653 0.02151 0.01836 0.01558 0.0124
 0.0077  0.00303]"
database_normalized\Biplane\m1146.obj,Biplane,m1146.obj,"[0.09473 0.11026 0.10338 0.08464 0.0747  0.06869 0.0588  0.05274 0.04936
 0.04656 0.04135 0.0358  0.03209 0.02924 0.02682 0.02536 0.02402 0.02059
 0.0155  0.00537]"
database_normalized\Bird\D00089.obj,Bird,D00089.obj,"[0.06269 0.09879 0.10327 0.09796 0.08714 0.07618 0.06939 0.06211 0.05623
 0.04927 0.04257 0.03653 0.03077 0.02839 0.02591 0.0237  0.01988 0.01588
 0.00977 0.00357]"
database_normalized\Bird\D00113.obj,Bird,D00113.obj,"[0.05079 0.08387 0.09228 0.09808 0.09675 0.09252 0.08212 0.07109 0.06059
 0.05341 0.04281 0.03572 0.03121 0.02631 0.02464 0.02119 0.01567 0.01132
 0.00681 0.00282]"
database_normalized\Bird\D00164.obj,Bird,D00164.obj,"[0.08376 0.10255 0.10201 0.09633 0.0847  0.0737  0.06425 0.05605 0.04839
 0.04302 0.03843 0.0348  0.03175 0.02801 0.02478 0.02371 0.0209  0.01867
 0.01631 0.00788]"
database_normalized\Bird\D00234.obj,Bird,D00234.obj,"[0.06356 0.08829 0.09563 0.09046 0.0844  0.08226 0.07687 0.06755 0.06186
 0.05585 0.05065 0.04245 0.03361 0.02996 0.024   0.01878 0.01411 0.01011
 0.00681 0.00279]"
database_normalized\Bird\D00271.obj,Bird,D00271.obj,"[0.09833 0.1119  0.10062 0.09154 0.07875 0.06887 0.05851 0.05069 0.04336
 0.03888 0.03585 0.0342  0.03274 0.03058 0.02988 0.02689 0.02528 0.02142
 0.01583 0.00588]"
database_normalized\Bird\D00284.obj,Bird,D00284.obj,"[0.0679  0.10136 0.10714 0.09916 0.08371 0.07304 0.06586 0.05786 0.05123
 0.04695 0.04199 0.0378  0.03323 0.02985 0.02707 0.02367 0.01969 0.01557
 0.01182 0.0051 ]"
database_normalized\Bird\D00323.obj,Bird,D00323.obj,"[0.20248 0.1546  0.09207 0.06051 0.044   0.03609 0.0318  0.02786 0.02693
 0.02624 0.0242  0.02288 0.02227 0.02253 0.02556 0.02922 0.03587 0.04323
 0.04708 0.02458]"
database_normalized\Bird\D00386.obj,Bird,D00386.obj,"[0.16894 0.15893 0.10335 0.05959 0.04291 0.03639 0.03483 0.03498 0.03354
 0.03106 0.02809 0.02603 0.02785 0.02769 0.03135 0.03811 0.04088 0.03665
 0.02873 0.0101 ]"
database_normalized\Bird\D00438.obj,Bird,D00438.obj,"[0.13917 0.14555 0.10784 0.08052 0.05886 0.04732 0.04035 0.03392 0.02963
 0.02927 0.02843 0.02776 0.02867 0.02989 0.03047 0.03235 0.03275 0.03603
 0.03069 0.01053]"
database_normalized\Bird\D00442.obj,Bird,D00442.obj,"[0.06921 0.09518 0.09654 0.09263 0.08859 0.08269 0.07384 0.06247 0.05559
 0.04797 0.03962 0.03507 0.0323  0.02956 0.02757 0.02552 0.01929 0.0147
 0.00856 0.0031 ]"
database_normalized\Bird\D00546.obj,Bird,D00546.obj,"[0.10569 0.13901 0.1194  0.08859 0.06582 0.05038 0.04383 0.04053 0.03817
 0.03398 0.0309  0.02987 0.02974 0.03144 0.03284 0.03258 0.0326  0.02837
 0.01903 0.00723]"
database_normalized\Bird\D00599.obj,Bird,D00599.obj,"[0.13701 0.1441  0.11121 0.07708 0.05667 0.04502 0.04012 0.03888 0.03523
 0.0292  0.02726 0.02775 0.03052 0.03263 0.03335 0.0319  0.03481 0.03315
 0.02391 0.0102 ]"
database_normalized\Bird\D00625.obj,Bird,D00625.obj,"[0.10862 0.12168 0.09922 0.08191 0.07631 0.06855 0.05847 0.04969 0.04285
 0.03583 0.03065 0.02753 0.02776 0.0285  0.02822 0.0284  0.03202 0.03247
 0.01615 0.00517]"
database_normalized\Bird\D00689.obj,Bird,D00689.obj,"[0.09499 0.09414 0.09254 0.09053 0.07579 0.0642  0.06283 0.06474 0.05966
 0.05093 0.04367 0.0391  0.03485 0.02785 0.02416 0.02587 0.02402 0.01802
 0.00876 0.00335]"
database_normalized\Bird\D00736.obj,Bird,D00736.obj,"[0.1169  0.13025 0.10605 0.08333 0.06877 0.05704 0.0489  0.04494 0.03899
 0.03301 0.03005 0.02894 0.03119 0.03268 0.03336 0.02977 0.02852 0.02909
 0.02124 0.00698]"
database_normalized\Bird\D00762.obj,Bird,D00762.obj,"[0.0614  0.08873 0.09404 0.09875 0.09518 0.08501 0.07415 0.06446 0.05646
 0.04971 0.04432 0.04002 0.0299  0.02824 0.02625 0.02242 0.01783 0.01236
 0.00791 0.00286]"
database_normalized\Bird\D00862.obj,Bird,D00862.obj,"[0.07773 0.10041 0.10039 0.09563 0.08637 0.07517 0.06553 0.05716 0.05114
 0.04541 0.03968 0.03633 0.03331 0.02967 0.02551 0.02239 0.02031 0.0171
 0.01452 0.00624]"
database_normalized\Bird\D00922.obj,Bird,D00922.obj,"[0.06038 0.08393 0.09253 0.09721 0.09368 0.08773 0.07928 0.07102 0.06195
 0.05473 0.04428 0.03443 0.03    0.02628 0.0235  0.01975 0.01599 0.01323
 0.00743 0.00267]"
database_normalized\Bird\D00961.obj,Bird,D00961.obj,"[0.13015 0.1459  0.10772 0.07768 0.06131 0.05097 0.0443  0.03822 0.03378
 0.03033 0.02747 0.02745 0.02806 0.02956 0.03048 0.03179 0.032   0.03459
 0.02829 0.00995]"
database_normalized\Bird\D00999.obj,Bird,D00999.obj,"[0.08272 0.10898 0.10538 0.08699 0.07291 0.06703 0.06435 0.06147 0.05638
 0.04879 0.04257 0.03768 0.03247 0.02928 0.0256  0.0216  0.01936 0.01637
 0.01271 0.00736]"
database_normalized\Bird\m28.obj,Bird,m28.obj,"[0.06006 0.08425 0.101   0.09147 0.08699 0.07987 0.07272 0.06564 0.06208
 0.0588  0.05197 0.04265 0.03477 0.02972 0.02387 0.01921 0.01594 0.01083
 0.00606 0.0021 ]"
database_normalized\Bird\m29.obj,Bird,m29.obj,"[0.05847 0.08772 0.09962 0.09993 0.09265 0.08051 0.07179 0.06488 0.05684
 0.05267 0.04632 0.03862 0.03357 0.03119 0.02862 0.02192 0.01581 0.01032
 0.00643 0.00212]"
database_normalized\Bird\m30.obj,Bird,m30.obj,"[0.07885 0.10982 0.10665 0.0984  0.0801  0.06645 0.05723 0.05102 0.04873
 0.04673 0.04079 0.03734 0.03603 0.03215 0.02809 0.02393 0.02176 0.01804
 0.01276 0.00513]"
database_normalized\Bird\m31.obj,Bird,m31.obj,"[0.0596  0.10017 0.10905 0.09302 0.07844 0.0706  0.06327 0.05979 0.06047
 0.05898 0.05266 0.04495 0.03908 0.03345 0.02563 0.01953 0.01405 0.01015
 0.00508 0.00203]"
database_normalized\Bird\m32.obj,Bird,m32.obj,"[0.05048 0.07686 0.09351 0.10029 0.09578 0.09116 0.08257 0.07131 0.06434
 0.05601 0.04669 0.0384  0.03316 0.02679 0.02431 0.01856 0.01459 0.00886
 0.00478 0.00155]"
database_normalized\Bird\m33.obj,Bird,m33.obj,"[0.05245 0.0759  0.08992 0.09565 0.09123 0.08299 0.07749 0.07823 0.076
 0.06628 0.05727 0.0411  0.03238 0.02509 0.01892 0.01485 0.01123 0.00723
 0.0042  0.00159]"
database_normalized\Bird\m34.obj,Bird,m34.obj,"[0.05456 0.09444 0.10101 0.09902 0.09012 0.08092 0.07493 0.06668 0.05897
 0.05146 0.04148 0.03624 0.03133 0.02734 0.02455 0.02198 0.01854 0.01451
 0.00854 0.00338]"
database_normalized\Bird\m35.obj,Bird,m35.obj,"[0.03275 0.07149 0.08766 0.09685 0.09793 0.09807 0.09496 0.08968 0.07671
 0.06024 0.04866 0.03858 0.03006 0.02325 0.01845 0.01315 0.00969 0.00674
 0.00383 0.00125]"
database_normalized\Bird\m36.obj,Bird,m36.obj,"[0.04562 0.07805 0.0969  0.09812 0.09445 0.08965 0.08433 0.0751  0.06662
 0.05661 0.0473  0.03943 0.03311 0.02767 0.02149 0.01758 0.01234 0.00844
 0.00562 0.00157]"
database_normalized\Bird\m37.obj,Bird,m37.obj,"[0.06908 0.09849 0.09975 0.09683 0.08882 0.07857 0.0701  0.06025 0.05388
 0.04666 0.04043 0.03577 0.03093 0.02917 0.02689 0.02342 0.01974 0.01599
 0.01127 0.00396]"
database_normalized\Bird\m38.obj,Bird,m38.obj,"[0.08589 0.10728 0.10102 0.08527 0.07046 0.06817 0.06753 0.0656  0.05716
 0.04848 0.04345 0.03654 0.03121 0.02763 0.02592 0.02211 0.02031 0.01727
 0.01195 0.00675]"
database_normalized\Bird\m39.obj,Bird,m39.obj,"[0.14302 0.1177  0.09064 0.0762  0.06953 0.06123 0.05139 0.04533 0.03943
 0.03723 0.03384 0.03048 0.02881 0.02578 0.02594 0.02581 0.02714 0.02884
 0.02558 0.01608]"
database_normalized\Bird\m40.obj,Bird,m40.obj,"[0.1015  0.08854 0.08493 0.08307 0.07344 0.068   0.07044 0.07284 0.06588
 0.05493 0.04434 0.03959 0.03389 0.02611 0.02314 0.02395 0.02146 0.01422
 0.0075  0.00223]"
database_normalized\Bird\m41.obj,Bird,m41.obj,"[0.1332  0.14868 0.11117 0.08054 0.0586  0.0459  0.03959 0.03469 0.03121
 0.02904 0.02688 0.02678 0.02854 0.02913 0.0313  0.03311 0.03426 0.03595
 0.02988 0.01155]"
database_normalized\Bird\m42.obj,Bird,m42.obj,"[0.08334 0.10842 0.1059  0.09436 0.07893 0.06693 0.06137 0.05573 0.05037
 0.04451 0.04045 0.03622 0.03168 0.02917 0.0257  0.02408 0.02213 0.01899
 0.01391 0.00781]"
database_normalized\Bird\m43.obj,Bird,m43.obj,"[0.09949 0.11878 0.10486 0.08837 0.07303 0.06395 0.05915 0.05177 0.04434
 0.03931 0.03544 0.03259 0.02899 0.02706 0.03075 0.03033 0.0249  0.02096
 0.01811 0.00782]"
